id,text,emotion
[5498],"""[Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating]""","""[joy]"""
[5499],"""[He called me fat, so I pushed him into the lockers then he threaten to sue me' 😂]""","""[joy]"""
[5500],"""[@BraveHermione_ + and gives it to hear] 'Please.. I can tell you anything if you want to listen. maybe you're dont afraid anymore of me +]""","""[joy]"""
[5501],"""[Clash of the titans and wrath of the titans 🙌🏾🙌🏾🙌🏾 🔥]""","""[joy]"""
[5502],"""[Okay~ #deepbreathes ☺️ we can do this @sydneyswans 💪🏻🔴⚪️ #cheer #cheer &amp; see you on the other side peeps ❤️ #AFLCatsSwans #ProudlySydney]""","""[joy]"""
[5503],"""[I'm just still . So happy .\nA blast]""","""[joy]"""
[5504],"""[the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol]""","""[joy]"""
[5505],"""[@chenaidavid easy, breezy, beautiful rasta mon]""","""[joy]"""
[5506],"""[@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile]""","""[joy]"""
[5507],"""[Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc]""","""[joy]"""
[5508],"""[@xiankiefer @TheLincoln Book 5! It's so sprightly &amp; fun cuz he'd been reinvigorated by the Harry Potter series. I'm not kidding.]""","""[joy]"""
[5509],"""[@SusannahSpot I could pop round ]""","""[joy]"""
[5510],"""[Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically]""","""[joy]"""
[5511],"""[@AdamCimmering Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively.]""","""[joy]"""
[5512],"""[It's a beautiful day today. Cloudy but sunny and breezy.]""","""[joy]"""
[5513],"""[All i want to do is to be successful, be cheerful and to be happy with @DominicHussein]""","""[joy]"""
[5514],"""[@Nick_Offerman I'll be there!! Can't wait for all the #mirth!]""","""[joy]"""
[5515],"""[Says to my maw the other day, wanna day sober October way me, she says 'ave mer chance of doing movember son' #classicmoira #glasgow #sober]""","""[joy]"""
[5516],"""[@thenthapple Haha I like the optimism cause I'm the same, but it doesn't make this situation any less mind boggling.]""","""[joy]"""
[5517],"""[induction day tomorrow for pizza express ]""","""[joy]"""
[5518],"""[I am their fury. I am their patience. I am a conversation.]""","""[joy]"""
[5519],"""[@kevinrouth Now that's what I call a gameface! #gameface ]""","""[joy]"""
[5520],"""[@_jamiebraidwood haha, horrific is all that needs to be said. Glad I'm away to Spain on Sat so missing game 🍹🍕🍺☉☉]""","""[joy]"""
[5521],"""[Hoping to hear some serious @DonnieTrumpet tonight]""","""[joy]"""
[5522],"""[Thank God she warned me before I walked to that sink cause lord knows I would've been sick to my stomach and would've wanted to sue lbvfs]""","""[joy]"""
[5523],"""[@eliroth ya know I love ya man, but #TheGreenInferno really fucked with my head....(giggle)..do it again. #epic  #ineedtherapy]""","""[joy]"""
[5524],"""[While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...]""","""[joy]"""
[5525],"""[Realizing that holding a grudge for long is immaturity is wisdom]""","""[joy]"""
[5526],"""[Be happy not because everything is good, but because you can see the good side of everything. #optimism]""","""[joy]"""
[5527],"""[Only person that could manage to get bright pink lipstick all over my brand new white dress 😩😂]""","""[joy]"""
[5528],"""[@POCX100 Please don't sulk over your defeat. Come on. Head up!]""","""[joy]"""
[5529],"""[@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all ]""","""[joy]"""
[5530],"""[@stoozyboy1 @chris_sutton73 😂😂 Oh the zombie rage 😂]""","""[joy]"""
[5531],"""[@SportingTommo @ASFCofficial no doubt we are going to struggle this year. But moments like that from Payet take the sting out of it.]""","""[joy]"""
[5532],"""[Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN]""","""[joy]"""
[5533],"""[@kole_holland don't fret, there's another game on at 8 #staytuned]""","""[joy]"""
[5534],"""[@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!]""","""[joy]"""
[5535],"""[Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically]""","""[joy]"""
[5536],"""[@spamvicious I've just found out it's Candice and not Candace. She can pout all she likes for me 😍]""","""[joy]"""
[5537],"""[remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao]""","""[joy]"""
[5538],"""[I love having such a big family. There's never a dull moment in my house 😂]""","""[joy]"""
[5539],"""[Beyoncé resentment gets me in my feelings every time. 😩]""","""[joy]"""
[5540],"""[in love with @BarberCeleste  insta!!!... #hilarious]""","""[joy]"""
[5541],"""[@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious]""","""[joy]"""
[5542],"""[@wowairsupport it world be great if the live support was actually helpful ]""","""[joy]"""
[5543],"""[Watch this amazing live.ly broadcast by @elise_awsome_11  #musically]""","""[joy]"""
[5544],"""[Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. ]""","""[joy]"""
[5545],"""[Watch this amazing live.ly broadcast by @mrgummyking  #musically]""","""[joy]"""
[5546],"""[@GreatFallVoyagr #bitter sums it up! Congrats Nicole! that's all folks #bb18 now onto #survivor !]""","""[joy]"""
[5547],"""[@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist]""","""[joy]"""
[5548],"""[I sulk too much for my own good.]""","""[joy]"""
[5549],"""[I'm such a fan of endless #laughter with #friends and enjoying #happiness together. #FridayFeeling #weekend]""","""[joy]"""
[5550],"""[@andiymouse @jordana_brown @F1ghtCamp I'm sure he'll do just fine. He can always change to #beer or #cheer squad]""","""[joy]"""
[5551],"""[So I survived spin....trying to get down the stairs was hilarious tho #jellylegs 😂😂]""","""[joy]"""
[5552],"""[@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X]""","""[joy]"""
[5553],"""[#RiceFODays now I am Alex Butler's class on financial management. Starts off with a great, relevant class discussion: movies and sunk costs]""","""[joy]"""
[5554],"""[Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically]""","""[joy]"""
[5555],"""[Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste]""","""[joy]"""
[5556],"""[GKN so lively as well, mad quick]""","""[joy]"""
[5557],"""[Forgot to thank @_JusDee_ and @djolder for sharing @therealpeela's day-making #happy video.]""","""[joy]"""
[5558],"""[So far ours greet have raised £250 for @HGatChristmas with more to come in #sparkling @CllrJohnFox @simoncotton69]""","""[joy]"""
[5559],"""[@BrianaBanksxoxo I send ya a few #playful nibbles 😉]""","""[joy]"""
[5560],"""[Starting at 22 minutes, this week's @bestshow4life is straight-up paradigm shift level mirth.]""","""[joy]"""
[5561],"""[I turn 25 in two weeks. I am so happy. 24 was my darkest year yet. I am elated that I survived]""","""[joy]"""
[5562],"""[Not a great start but good comeback from the boys to earn a point. Bring on Saturday #blues]""","""[joy]"""
[5563],"""[Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !!  #longingformore]""","""[joy]"""
[5564],"""[15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch]""","""[joy]"""
[5565],"""[no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks]""","""[joy]"""
[5566],"""[81' Goal scorer Vidar Kjartansson comes off in favor of Dor Micha! Another terrific performance by @Vidarkjartans #YallaMaccabi]""","""[joy]"""
[5567],"""[3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited]""","""[joy]"""
[5568],"""[Chris would take full responsibility and would want us all to rejoice in the memories we all had with him.]""","""[joy]"""
[5569],"""[Watch this amazing live.ly broadcast by @swagrman_fan  #musically]""","""[joy]"""
[5570],"""[@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.]""","""[joy]"""
[5571],"""[one thing I can say is that you kept me smiling]""","""[joy]"""
[5572],"""[@thetwattickla @NottRihanna lol no it's sparkling wine]""","""[joy]"""
[5573],"""[I WANNA GET UP AND DANCE!!!! (but everyone is in bed) this sucks! Everyone wake up!! 😯 #hyper #happy #letsdance #dirtydancinginthemoonlight👌]""","""[joy]"""
[5574],"""[Punchline king is back! @Paedeezy 🔥🔥🔥🔥🔥🔥🔥💯💯💯 #bright city lights]""","""[joy]"""
[5575],"""[@MillieetylerX I thought everyday was a glee day??]""","""[joy]"""
[5576],"""[“The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy...”\nZephaniah 3:17]""","""[joy]"""
[5577],"""[I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me]""","""[joy]"""
[5578],"""[second episode of AHS 6 here i go ]""","""[joy]"""
[5579],"""[I take a strange delight from seeing mark Hughes struggle]""","""[joy]"""
[5580],"""[@imDevinLopez happy bday bro! 👌🏻]""","""[joy]"""
[5581],"""[Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour]""","""[joy]"""
[5582],"""[@OddNMacabre One day I'm drinking a bottle of nyquil, the other I'm sleeping zero. My lovely #horror fam, which should i watch? 🎩]""","""[joy]"""
[5583],"""[I was literally shaking getting the EKG done lol 🙄]""","""[joy]"""
[5584],"""[Isaiah 40:31\nthose who trust in the Lord will find new strength.\nThey will soar high on wings like eagles.\nThey will run and not grow weary.]""","""[joy]"""
[5585],"""[@sardesairajdeep @narendramodi. U seem 2 b more happy abt the dvlpt Nything dat fails for Modi make u elated even @the cost of de country?]""","""[joy]"""
[5586],"""[Love this! Laughing while crying works too! #katherinemansfield #failure #laughter #dealingwithfailure]""","""[joy]"""
[5587],"""[@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..]""","""[joy]"""
[5588],"""[A lot of positives tonight. A clean sheet, Payet got some free kick practice, Zaza looked lively and made a lot of good runs]""","""[joy]"""
[5589],"""[Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!]""","""[joy]"""
[5590],"""[and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets ]""","""[joy]"""
[5591],"""[Fast and furious 6 this Monday 10 pm on mbc 2 😍😍😍😍😍😍😍]""","""[joy]"""
[5592],"""[@casillasbreanna awe thanks girl 😊😊]""","""[joy]"""
[5593],"""[Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af]""","""[joy]"""
[5594],"""[Some serious hip shaking going on tonight 😜]""","""[joy]"""
[5595],"""[@AmontanaW I nearly dropped my phone into the sink HAHAHAHA]""","""[joy]"""
[5596],"""[@kikibug13 Don't look. You'll only be very, very unhappy. \n\n(NNGH. I got the email notif THANK YOU.)]""","""[joy]"""
[5597],"""[@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.]""","""[joy]"""
[5598],"""[Look forward to the detours because they bring delightful surprises. #lifequote ]""","""[joy]"""
[5599],"""[Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed]""","""[joy]"""
[5600],"""[Patriot rookie QB Jacoby Brissett  to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.']""","""[joy]"""
[5601],"""[Special thanks to @hamsterwatch &amp; @UgotBronx for keeping us updated &amp; entertained this dismal BB season 💕]""","""[joy]"""
[5602],"""[Each day is what you make of it! #goals #challenges #business #goals #optimism #happy #success #photographer #photography #ThursdayThoughts]""","""[joy]"""
[5603],"""[Yes Mourinho, you really should stop speaking about refs! And try cheering up a bit.]""","""[joy]"""
[5604],"""[@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...]""","""[joy]"""
[5605],"""[Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now. ]""","""[joy]"""
[5606],"""[@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.]""","""[joy]"""
[5607],"""[It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.]""","""[joy]"""
[5608],"""[@John_Hanna he has become so dreary, also, yes...]""","""[joy]"""
[5609],"""[@ArtyBagger With or without cake seeing your wee cheery face is always a joy xx]""","""[joy]"""
[5610],"""[I have no #alarm preset #life will #wakemeup]""","""[joy]"""
[5611],"""[semores: let's get this. #mirth #SAW #keepthetradition 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀]""","""[joy]"""
[5612],"""[tbh amy i don't know why you need to sort your life out, it's looks like your having a great time' thanks tiff 😂💜]""","""[joy]"""
[5613],"""[@DavuuWart this is hilarious !!]""","""[joy]"""
[5614],"""[My nephew sees that i have a frown on my face and he tells me 'you're  beautiful '!😢💞😩]""","""[joy]"""
[5615],"""[don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things.]""","""[joy]"""
[5616],"""[@PhilGlutting Hey There Phil Glutting thank you for following us, it's appreciated :) #smile]""","""[joy]"""
[5617],"""[@tomlinmayniac starting my new challenge ! A glee poll every day !]""","""[joy]"""
[5618],"""[The weather changed from sunny and bright to gloomy just in time to match my afternoon mood. 😒]""","""[joy]"""
[5619],"""[.@WotzupCapeTown - thanks for sharing! Surprise guests! @HumanJurgen &amp; visiting US Tenor Sax @CunninghamColin. #livemusic #capetown #blues]""","""[joy]"""
[5620],"""[in love with @BarberCeleste  insta!!!... ]""","""[joy]"""
[5621],"""[@AJStylesOrg I know they have you a scripted ego maniac but, I was so elated to hear that you are a devout Christian like myself. Phenomanal]""","""[joy]"""
[5622],"""[A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.]""","""[joy]"""
[5623],"""[Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO]""","""[joy]"""
[5624],"""[inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho]""","""[joy]"""
[5625],"""[Being a veteran just totally got me out of a ticket. I'm elated right now, close call.]""","""[joy]"""
[5626],"""[I'm onto you, @Sargon_of_Akkad, I know you secretly pine for a masculine order, objective morality, and disciplined transcendent pursuits.]""","""[joy]"""
[5627],"""[Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity]""","""[joy]"""
[5628],"""[Yesterday , on 21 Sept. 2016 , i installed a new stratagem including audacity by rejoicing at Harbour tower,i will tenaciously follow up up.]""","""[joy]"""
[5629],"""[Huge congrats to my friends at @VoidMovie on the #USAPREMIERE tomorrow! #film  #thevoid #featurefilm #scaryshit]""","""[joy]"""
[5630],"""[We have been a better second half team this season. So there's that. #optimism]""","""[joy]"""
[5631],"""[@mcrichard awe that's adorable]""","""[joy]"""
[5632],"""[@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂]""","""[joy]"""
[5633],"""[Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365]""","""[joy]"""
[5634],"""[At the point today where if someone says something remotely kind to me, a waterfall will burst out of my eyes]""","""[joy]"""
[5635],"""[It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista ]""","""[joy]"""
[5636],"""[@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. ]""","""[joy]"""
[5637],"""[@FraserKeegan just had a steak pie supper ]""","""[joy]"""
[5638],"""[@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser]""","""[joy]"""
[5639],"""[Up on melancholy hill]""","""[joy]"""
[5640],"""[Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy  #emotionalrollercoaster]""","""[joy]"""
[5641],"""[Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited ]""","""[joy]"""
[5642],"""[I took a yr off school and I'm proud to say I got accepted again, yo girl is going to finish! #happy]""","""[joy]"""
[5643],"""[@aradsliff don't know I'm from nj we are the worst on purpose. #laughter]""","""[joy]"""
[5644],"""[Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang  #edm #plur #dad #djlife #dj #producer]""","""[joy]"""
[5645],"""[@Tanzynia sadly David D is no longer with us imagine both together wow]""","""[joy]"""
[5646],"""[Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless ]""","""[joy]"""
[5647],"""[Another fun fact: i am afraid]""","""[joy]"""
[5648],"""[I'm wearing yellow today to bring a little sunshine to this gloomy day #yourewelcome]""","""[joy]"""
[5649],"""[Val reminds me of one of the cheerful witches that looks after Aurora in Disney’s Sleeping Beauty. #GBBO]""","""[joy]"""
[5650],"""[May a man live well-, and long-enough, to leave many joyful widows behind him.]""","""[joy]"""
[5651],"""[Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy]""","""[joy]"""
[5652],"""[@xandraaa5 @amayaallyn6 shut up hashtags are cool ]""","""[joy]"""
[5653],"""[Watching @melissamccarthy in #Spy she's one of Favorite actresses! Last night I was watching her #theboss #hilarious I just want to meet her]""","""[joy]"""
[5654],"""[Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. #happy]""","""[joy]"""
[5655],"""[Lines from Don't Quit take me to a place of ultimate strength when I start to feel weary. 💪🏾]""","""[joy]"""
[5656],"""[Kinda wanna just book a vacation and go...anyone wanna tag along? #adventure #serious]""","""[joy]"""
[5657],"""[@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍]""","""[joy]"""
[5658],"""[So much news about Pakistan, Afghanistan, etc. We need more cheery news about Frybread Stands!!! Everyone in media just so grim.]""","""[joy]"""
[5659],"""[Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness.]""","""[joy]"""
[5660],"""[@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*]""","""[joy]"""
[5661],"""[@yupdats_jess @nereriveraa_ this doesn't concern you OR your sister. So show up if you want too lol.]""","""[joy]"""
[5662],"""[Love your new show @driverminnie  #hilarious]""","""[joy]"""
[5663],"""[He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense]""","""[joy]"""
[5664],"""[noah fence but i want a harley quinn or blake lively layout]""","""[joy]"""
[5665],"""[Paul forever. Paul should have won! Paul played such a better game! #BB18 ]""","""[joy]"""
[5666],"""[Love all the ex United managers on Twitter who form our fanbase. Honestly I despair at times. Just back the fucking team eh #MUFC]""","""[joy]"""
[5667],"""[A cheerful heart is an unending banquet.- Proverbs (Mishle) 15:16]""","""[joy]"""
[5668],"""[My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism ]""","""[joy]"""
[5669],"""[You make me breathless.]""","""[joy]"""
[5670],"""[A hearty welcome to those who followed me.]""","""[joy]"""
[5671],"""[Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|]""","""[joy]"""
[5672],"""[Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨]""","""[joy]"""
[5673],"""[Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea ]""","""[joy]"""
[5674],"""[@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday, leaned 360 most of last gen. This gen started vitriolic mostly by...]""","""[joy]"""
[5675],"""[Happy Birthday Roy Buchanan, born on this day in 1939. #roybuchanan #guitar #blues #happybrithday]""","""[joy]"""
[5676],"""[meeting tiff at the mall soon, congrats on getting that L babes❣]""","""[joy]"""
[5677],"""[@XenoStateOfMind yes\n\nmake her smile and be happy\nshe deserves happiness]""","""[joy]"""
[5678],"""[Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower #anger #rawr #ChicagoPD]""","""[joy]"""
[5679],"""[@RyanAbe awe yay thank god I was so worried.]""","""[joy]"""
[5680],"""[If you simply act out of kindness, strength, and optimism, today will be the best day ever! @Tarleton_KINE @DrKaylaPeak @jssimpson9]""","""[joy]"""
[5681],"""[Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically]""","""[joy]"""
[5682],"""[Close to the end of a revision...taking this story I love in a new direction has been exhilarating for me. #endlesspossibilities #amwriting]""","""[joy]"""
[5683],"""[crying because @msleamichele's snapchat is bringing on some serious #glee feels 😭❤]""","""[joy]"""
[5684],"""[Need good vibes for my doctors appointment tomorrow! ]""","""[joy]"""
[5685],"""[Hello my dear friends, I will be back online this Friday night. I miss you! #sober #sobriety #recovery]""","""[joy]"""
[5686],"""[Well i did hear once before that girls are attracted to men that look like their dad!  👌 ]""","""[joy]"""
[5687],"""[Best quote from a 7 in German - Almost #happy]""","""[joy]"""
[5688],"""[#recession, #economic #gloom? The brightest #stars shine in the darkest nights! Our #html5 #webdesign rocks! #rtblitz #finovate #wlsb]""","""[joy]"""
[5689],"""[@finkowska just rejoice if you get paid for it.]""","""[joy]"""
[5690],"""[@RJAH_NHS @ChrisHudson76 @mbrandreth #course day # potential Leadership #excited #nervous # proud]""","""[joy]"""
[5691],"""[@lennyabrahamson May I send you a copy of #HeroTheGreyhound? Either e-book or real paper one! A boy and a greyhound #smiles #tears ]""","""[joy]"""
[5692],"""[TGIF! Hope everyone that needs to find #recovery can and that our friends stay #sober this weekend! @REBOSTreatment @BlvdCenters]""","""[joy]"""
[5693],"""[Nothing lovelier than your great mate sending the most joyful and sweet pic - Thankyou #amy @artburstltd XXXX]""","""[joy]"""
[5694],"""[Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl]""","""[joy]"""
[5695],"""[@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! ]""","""[joy]"""
[5696],"""[Those were the times, I thought I can never be sober. But still His grace are beyond my limits 🙏🏾]""","""[joy]"""
[5697],"""[This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!]""","""[joy]"""
[5698],"""[@HytheHighborne -Sylvia was elated to receive kisses from the little prince, her bright smile clear as she glanced to Garrett and Elyse- --]""","""[joy]"""
[5699],"""[@LeBatardShow #heyday Race war 2016]""","""[joy]"""
[5700],"""[I love when my dog is playful, but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring out]""","""[joy]"""
[5701],"""[myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.]""","""[joy]"""
[5702],"""[@SharadK7 awaiting to see ur new avataar #rowdy #action #angry young man]""","""[joy]"""
[5703],"""[@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth ]""","""[joy]"""
[5704],"""[Best quote from a 7 in German - Almost ]""","""[joy]"""
[5705],"""[Wow what a thought!  #JudgeLynnToler 'I can't have the specter of this morning's problem haunt my afternoon.' Well written! That 1 sentence]""","""[joy]"""
[5706],"""[felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! #happy]""","""[joy]"""
[5707],"""[It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day ]""","""[joy]"""
[5708],"""[@PrinceJumbo You're welcome and thank to you likewise! What are you hoping to learn, like your no 1 concern?]""","""[joy]"""
[5709],"""[@JamesWickham Congratulations!  My top home-owning tip: try not to look at your mortgage balance too often.  The slowness will depress you.]""","""[joy]"""
[5710],"""[How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg]""","""[joy]"""
[5711],"""[Latest on new optimism on keeping #Raiders in #Oakland, live right now on @KCBSNews: @NFL meets here w/Lott &amp; Schaaf to talk new stadium]""","""[joy]"""
[5712],"""[@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy]""","""[joy]"""
[5713],"""[@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. #hilarious]""","""[joy]"""
[5714],"""[Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩]""","""[joy]"""
[5715],"""[I #love to #laugh and share #laughter as way to share #joy]""","""[joy]"""
[5716],"""[@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!]""","""[joy]"""
[5717],"""[#Talking about our #Problems is our greatest #Addiction\n\n#Break the #habit\n\nTalk about ur #Joys\n\n#quote #optimism #problemsolving #behappy]""","""[joy]"""
[5718],"""[(whisper) I cannot frown.]""","""[joy]"""
[5719],"""[Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2]""","""[joy]"""
[5720],"""[My morning started off amazing!! Hopefully the whole day is going as i want it to go!\n #GreatDay ]""","""[joy]"""
[5721],"""[@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! 😊😍❤️]""","""[joy]"""
[5722],"""[He's intimidated by my work ethic I think he knows I want his spot 🤔😉😂😂]""","""[joy]"""
[5723],"""[Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober 😂]""","""[joy]"""
[5724],"""[GUY was such a video I'm shaking @ladygaga]""","""[joy]"""
[5725],"""[@IreneEstry can't wait to see you Hun #cuddles #gossip ]""","""[joy]"""
[5726],"""[@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!💕😘🙌🏻]""","""[joy]"""
[5727],"""[Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! ]""","""[joy]"""
[5728],"""[Tweeting from the sporadic wifi on the tube ]""","""[joy]"""
[5729],"""[someone teach me how to cheer someone up]""","""[joy]"""
[5730],"""[@Batman_ofgotham Her golden brown hues met with those baby blues as her arms crossed over the breasts he had been gulking at. 'Let me guess-]""","""[joy]"""
[5731],"""[As I lost my heart to you there in the dark.. Underneath the stars 🎧]""","""[joy]"""
[5732],"""[@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ]""","""[joy]"""
[5733],"""[🏆 #Success is the best #revenge. Whatever you're thinking about doing ... do something better. ⭐️⭐️⭐️⭐️]""","""[joy]"""
[5734],"""[Pain in both your hips during squats is a sign of youthfulness and being spry right? 🤐🤐🤐🤐]""","""[joy]"""
[5735],"""[the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ]""","""[joy]"""
[5736],"""[Happiness is always there. You just have to choose to see it. There's no point dwelling in the dark and ignoring the light of the stars.]""","""[joy]"""
[5737],"""[I'm always smiling so that's why I'm always happy 😂]""","""[joy]"""
[5738],"""[Watch this amazing live.ly broadcast by @__.mila.__  #musically]""","""[joy]"""
[5739],"""[@KodieBurch yesss..apparently you've been popular on snap 🙄]""","""[joy]"""
[5740],"""[#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer]""","""[joy]"""
[5741],"""[Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. ]""","""[joy]"""
[5742],"""[Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016]""","""[joy]"""
[5743],"""[@XGames looks exhilarating! Looking forward to seeing 👍🏼]""","""[joy]"""
[5744],"""[The #chiropractor makes me so #happy.]""","""[joy]"""
[5745],"""[Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it]""","""[joy]"""
[5746],"""[The outrage over Kessel's tweet by butthurt USA players is hilarious.]""","""[joy]"""
[5747],"""[@gothictana im a delight]""","""[joy]"""
[5748],"""[Ahh when my voice gets better I've been asked to play :D id be more than #happy to do that]""","""[joy]"""
